title,source,link asli,published,content,category,sentimen
"TikTok, Tokopedia, TikTok Shop Hadirkan Ramadan Ekstra Seru, Gerakkan Ekonomi Lokal - kontan.co.id",kontan.co.id,https://industri.kontan.co.id/news/tiktok-tokopedia-tiktok-shop-hadirkan-ramadan-ekstra-seru-gerakkan-ekonomi-lokal,2026-03-12 07:00:00,,Bisnis,Positif
TikTok: Tokopedia akan Terus Beroperasi Penuh - Tempo.co,Tempo.co,https://www.tempo.co/ekonomi/tiktok-tokopedia-akan-terus-beroperasi-penuh-2112651,2026-02-04 08:00:00,,Strategi,Netral
Benefit Integrasi Seller Center Tokopedia & TikTok Shop - Newsroom | TikTok,Newsroom | TikTok,https://newsroom.tiktok.com/benefit-integrasi-seller-center-tokopedia-dan-tiktok-shop?lang=id-ID,2025-06-05 07:00:00,,Isu,Positif
TikTok Refutes Rumors of Tokopedia Shutdown and TikTok Shop Rebranding - Polri,Polri,https://inp.polri.go.id/artikel/tiktok-refutes-rumors-of-tokopedia-shutdown-and-tiktok-shop-rebranding,2026-02-07 08:00:00,,Regulasi,Netral
Tokopedia dan TikTok Shop Temukan 250.000 Akun Penjual yang Tak Sesuai Standar - Bisnis Tekno,Bisnis Tekno,https://teknologi.bisnis.com/read/20260127/84/1947764/tokopedia-dan-tiktok-shop-temukan-250000-akun-penjual-yang-tak-sesuai-standar,2026-01-27 08:00:00,,Isu,Negatif
"Kabar Tokopedia Ditutup dan Beralih ke TikTok Shop, Ini Penjelasan TikTok - republika.co.id",republika.co.id,https://ekonomi.republika.co.id/berita/t9ws19490/kabar-tokopedia-ditutup-dan-beralih-ke-tiktok-shop-ini-penjelasan-tiktok,2026-02-04 08:00:00,,Strategi,Netral
Tokopedia & TikTok Shop Resmi Meluncurkan Seller Center - KONTAN,KONTAN,https://insight.kontan.co.id/news/tokopedia-tiktok-shop-resmi-meluncurkan-seller-center,2025-06-12 07:00:00,,Event,Positif
"Promo dan Diskon Lebaran 2026 di Shopee, Tokopedia, TikTok Shop, hingga Lazada - Bisnis Tekno",Bisnis Tekno,https://teknologi.bisnis.com/read/20260320/84/1961604/promo-dan-diskon-lebaran-2026-di-shopee-tokopedia-tiktok-shop-hingga-lazada,2026-03-20 07:00:00,,Isu,Positif
Keluhan Pedagang Online di Tengah Isu Integrasi Tokopedia-TikTok Shop - Bisnis Tekno,Bisnis Tekno,https://teknologi.bisnis.com/read/20260205/84/1950305/keluhan-pedagang-online-di-tengah-isu-integrasi-tokopedia-tiktok-shop,2026-02-05 08:00:00,,Edukasi,Negatif
FIB UNAIR Gelar Workshop Kolaboratif TikTok Shop By Tokopedia - Universitas Airlangga Official Website,Universitas Airlangga Official Website,https://unair.ac.id/fib-unair-gelar-workshop-kolaboratif-tiktok-shop-by-tokopedia/,2025-12-19 08:00:00,,Isu,Positif
"Heboh! Isu Aplikasi Tokopedia Tutup, TikTok Angkat Bicara - Bisnis Tekno",Bisnis Tekno,https://teknologi.bisnis.com/read/20260203/266/1949779/heboh-isu-aplikasi-tokopedia-tutup-tiktok-angkat-bicara,2026-02-03 08:00:00,,Strategi,Netral
Strategi Brand Dongkrak Penjualan di Tokopedia & TikTok Shop saat Ramadan - SWA.co.id,SWA.co.id,https://swa.co.id/read/470304/strategi-brand-dongkrak-penjualan-di-tokopedia--tiktok-shop-saat-ramadan,2026-03-11 07:00:00,,Isu,Positif
TikTok bantah rumor Tokopedia akan ditutup dan diganti TikTok Shop - ANTARA News,ANTARA News,https://www.antaranews.com/berita/5402018/tiktok-bantah-rumor-tokopedia-akan-ditutup-dan-diganti-tiktok-shop,2026-02-06 08:00:00,,Event,Netral
"TikTok Shop by Tokopedia Merilis Fashion Playground, Genjot Transaksi Live Streaming - SWA.co.id",SWA.co.id,https://swa.co.id/read/468280/tiktok-shop-by-tokopedia-merilis-fashion-playground-genjot-transaksi-live-streaming,2026-01-13 08:00:00,,Edukasi,Positif
"TikTok Shop by Tokopedia dan GIK UGM Luncurkan ""Certified LIVE Host Program"" untuk Kembangkan Talenta E-commerce Generasi Mendatang - Newsroom | TikTok",Newsroom | TikTok,https://newsroom.tiktok.com/tiktok-shop-by-tokopedia-dan-gik-ugm-luncurkan-certified-live-host-program-untuk-kembangkan-talenta-ecommerce-generasi-mendatang?lang=id-ID,2025-06-30 07:00:00,,Isu,Positif
"Tokopedia dan TikTok Shop akan Patok Biaya Proses Pesanan, Ini Rinciannya - Tempo.co",Tempo.co,https://www.tempo.co/ekonomi/-tokopedia-dan-tiktok-shop-akan-patok-biaya-proses-pesanan-ini-rinciannya-2055098,2025-08-05 07:00:00,,Regulasi,Negatif
"Telat Lapor Akuisisi Tokopedia, Tiktok Didenda KPPU Rp 15 Miliar - Kompas.id",Kompas.id,https://www.kompas.id/artikel/terlambat-lapor-pemberitahuan-akuisisi-tokopedia-kppu-denda-tiktok-rp-15-miliar,2025-09-29 07:00:00,,Isu,Negatif
"Kabar Tokopedia ditutup dan beralih ke TikTok Shop, ini penjelasan TikTok - MSN",MSN,https://www.kompas.id/artikel/terlambat-lapor-pemberitahuan-akuisisi-tokopedia-kppu-denda-tiktok-rp-15-miliar,2026-02-03 08:00:00,,Isu,Netral
"Pedagang Mengeluh Margin Menipis, Tokopedia-TikTok Shop Sesuaikan Komisi Penjual - Bisnis Tekno",Bisnis Tekno,https://teknologi.bisnis.com/read/20260305/84/1958006/pedagang-mengeluh-margin-menipis-tokopedia-tiktok-shop-sesuaikan-komisi-penjual,2026-03-05 08:00:00,,Isu,Negatif
"Susul Shopee, TikTok Shop Tokopedia Tarik Biaya Pesanan Rp 1.250 per 11 Agustus - MSN",MSN,https://www.msn.com/id-id/ekonomi/ekonomi/susul-shopee-tiktok-shop-tokopedia-tarik-biaya-pesanan-rp-1250-per-11-agustus/ar-AA1JDBAk?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,2026-01-28 12:24:52,,Isu,Negatif
TikTok Bantah Rumor Tokopedia Akan Ditutup dan Diganti TikTok Shop - republika.co.id,republika.co.id,https://ekonomi.republika.co.id/berita/ta2lz8370/tiktok-bantah-rumor-tokopedia-akan-ditutup-dan-diganti-tiktok-shop,2026-02-07 08:00:00,,Isu,Netral
TikTok-Tokopedia Buka Suara soal Pencairan Dana Lama Usai Migrasi ke Seller Center - Bisnis Tekno,Bisnis Tekno,https://teknologi.bisnis.com/read/20250612/84/1884496/tiktok-tokopedia-buka-suara-soal-pencairan-dana-lama-usai-migrasi-ke-seller-center,2025-06-12 07:00:00,,Isu,Negatif
"TikTok Disebut PHK Ratusan Pegawai Tokopedia, Tutup Bisnis Gudang - CNBC Indonesia",CNBC Indonesia,https://www.cnbcindonesia.com/tech/20250825072838-37-660957/tiktok-disebut-phk-ratusan-pegawai-tokopedia-tutup-bisnis-gudang,2025-08-25 07:00:00,,Bisnis,Negatif
"Transaksi E-commerce Februari 2026 Capai 96,7 Triliun, Tren Konten Jadi Penggerak - Jawa Pos",Jawa Pos,https://www.jawapos.com/ekonomi/2604110018/transaksi-e-commerce-februari-2026-capai-967-triliun-tren-konten-jadi-penggerak,2026-04-10 23:51:28,,Event,Positif
Tokopedia dan TikTok Shop Sambut Harbolnas 12.12 dengan Inisiatif Lokal Mendunia - SWA.co.id,SWA.co.id,https://swa.co.id/read/466675/tokopedia-dan-tiktok-shop-sambut-harbolnas-1212-dengan-inisiatif-lokal-mendunia,2025-11-28 08:00:00,,Isu,Positif
TikTok Buka Suara Setelah Pedagang Protes Integrasi Seller Center Tokopedia dan TikTok Shop - Kompas.com,Kompas.com,https://money.kompas.com/read/2025/06/13/175449926/tiktok-buka-suara-setelah-pedagang-protes-integrasi-seller-center-tokopedia,2025-06-13 07:00:00,,Strategi,Negatif
Tokopedia–TikTok Shop Dorong Produk Lokal Tembus Pasar Regional - kontan.co.id,kontan.co.id,https://industri.kontan.co.id/news/tokopediatiktok-shop-dorong-produk-lokal-tembus-pasar-regional,2025-12-03 08:00:00,,Strategi,Positif
Tokopedia–TikTok Shop Perkuat Ekosistem Penjual dan Affiliate Creator - kontan.co.id,kontan.co.id,https://industri.kontan.co.id/news/tokopediatiktok-shop-perkuat-ekosistem-penjual-dan-affiliate-creator,2026-01-30 08:00:00,,Regulasi,Positif
Biaya Admin TikTok Shop Seller: Update Terbaru Jelang Akhir Tahun 2025 - kontan.co.id,kontan.co.id,https://finansial.kontan.co.id/news/biaya-admin-tiktok-shop-seller-update-terbaru-jelang-akhir-tahun-2025,2025-11-26 08:00:00,,Regulasi,Netral
Per 11 Agustus Tokopedia-TikTok Kenakan Tarif Rp1.250 ke Penjual - Bloomberg Technoz,Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/79362/per-11-agustus-tokopedia-tiktok-kenakan-tarif-rp1-250-ke-penjual,2025-08-04 07:00:00,,Isu,Negatif
"Shopee dan TikTok Shop Tokopedia Tarik Biaya Tambahan Rp1.250, Ini Kata Asosiasi - MSN",MSN,https://www.msn.com/id-id/ekonomi/ekonomi/shopee-dan-tiktok-shop-tokopedia-tarik-biaya-tambahan-rp1-250-ini-kata-asosiasi/ar-AA1JRxpy?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,2026-01-05 11:36:55,,Isu,Negatif
Pedagang Keluhkan Integrasi Seller Center Tokopedia dan TikTok Shop - Kompas.com,Kompas.com,https://money.kompas.com/read/2025/06/05/202103226/pedagang-keluhkan-integrasi-seller-center-tokopedia-dan-tiktok-shop?page=all,2025-06-05 07:00:00,,Regulasi,Negatif
Mendag: Integrasi Seller Tokopedia-TikTok Shop Tak Langgar Aturan - kumparan.com - Kumparan.com,Kumparan.com,https://kumparan.com/kumparanbisnis/mendag-integrasi-seller-tokopedia-tiktok-shop-tak-langgar-aturan-25CZIzScWXD,2025-06-04 07:00:00,,Isu,Netral
Mohon Tokopedia TikTok Menyelesaikan Keluhan Konsumen Dengan Baik - detikNews,detikNews,https://news.detik.com/suara-pembaca/d-8254876/mohon-tokopedia-tiktok-menyelesaikan-keluhan-konsumen-dengan-baik,2025-12-11 08:00:00,,Event,Netral
Tokopedia & TikTok Shop Resmi Jadi Exclusive E-commerce Partner JFW 2026 - Espos.id,Espos.id,https://bisnis.espos.id/tokopedia-tiktok-shop-resmi-jadi-exclusive-e-commerce-partner-jfw-2026-2157379,2025-10-31 07:00:00,,Event,Positif
Transaksi Tokopedia & TikTok Shop Melejit 75% Berkat Promo 10.10 - uzone.id,uzone.id,https://uzone.id/transaksi-tokopedia-tiktok-shop-melejit-75-berkat-promo-1010,2025-11-06 08:00:00,,Isu,Positif
TikTok Bantah Kabar Tokopedia Tutup: Rumor Itu Tidak Benar! - Kompas.com,Kompas.com,https://money.kompas.com/read/2026/02/05/050700726/tiktok-bantah-kabar-tokopedia-tutup-rumor-itu-tidak-benar,2026-02-05 08:00:00,,Event,Netral
Tokopedia dan TikTok Shop Kembali Hadirkan Promo Guncang 11.11 - RM.ID,RM.ID,https://rm.id/baca-berita/etalase-bisnis/288244/tokopedia-dan-tiktok-shop-kembali-hadirkan-promo-guncang-1111,2025-11-05 08:00:00,,Regulasi,Positif
Mendag: Penggabungan Tokopedia dan TikTok Shop sesuai aturan - ANTARA News,ANTARA News,https://www.antaranews.com/berita/4878177/mendag-penggabungan-tokopedia-dan-tiktok-shop-sesuai-aturan,2025-06-04 07:00:00,,Isu,Netral
"Nasib Langganan Tokopedia PLUS di Tengah Isu Merger TikTok Shop, BPKN: Konsumen Berhak Dapat Refund - Berau Post",Berau Post,https://beraupost.jawapos.com/ekonomi/2602040001/nasib-langganan-tokopedia-plus-di-tengah-isu-merger-tiktok-shop-bpkn-konsumen-berhak-dapat-refund,2026-02-04 08:00:00,,Event,Netral
Tokopedia dan TikTok Shop Umumkan Pemenang Terbukti Paling NYAM! 2025 - Espos.id,Espos.id,https://bisnis.espos.id/tokopedia-dan-tiktok-shop-umumkan-pemenang-terbukti-paling-nyam-2025-2135659,2025-08-27 07:00:00,,Event,Positif
"Daftar diskon 12.12 Shopee, TikTok Shop, Tokopedia, Lazada, Blibli hingga 90% - MSN",MSN,https://www.msn.com/id-id/ekonomi/ekonomi/daftar-diskon-12-12-shopee-tiktok-shop-tokopedia-lazada-blibli-hingga-90/ar-AA1S392e,2025-12-11 08:00:00,,Isu,Positif
"TikTok Bantah Rumor Terkait Tokopedia, Tegaskan Komitmen Operasional - detikInet",detikInet,https://inet.detik.com/business/d-8344752/tiktok-bantah-rumor-terkait-tokopedia-tegaskan-komitmen-operasional,2026-02-07 08:00:00,,Bisnis,Netral
Para Mama Raih Ratusan Juta Rupiah di TikTok Shop by Tokopedia - SWA.co.id,SWA.co.id,https://swa.co.id/read/468630/para-mama-raih-ratusan-juta-rupiah-di-tiktok-shop-by-tokopedia,2026-01-23 08:00:00,,Strategi,Positif
Resmi! Tokopedia & TikTok Shop Seller Center Diluncurkan Hari Ini - kontan.co.id,kontan.co.id,https://industri.kontan.co.id/news/resmi-tokopedia-tiktok-shop-seller-center-diluncurkan-hari-ini,2025-06-11 07:00:00,,Regulasi,Positif
BPKN Minta Perlindungan Konsumen Tokopedia Plus Jika Transisi ke TikTok Shop - detikInet,detikInet,https://inet.detik.com/business/d-8339125/bpkn-minta-perlindungan-konsumen-tokopedia-plus-jika-transisi-ke-tiktok-shop,2026-02-03 08:00:00,,Edukasi,Netral
"Cetak Talenta Digital, TikTok Shop by Tokopedia Perkuat Ekosistem LIVE Commerce - RM.ID",RM.ID,https://rm.id/baca-berita/ekonomi-bisnis/285980/cetak-talenta-digital-tiktok-shop-by-tokopedia-perkuat-ekosistem-live-commerce,2025-10-20 07:00:00,,Strategi,Positif
"Live Streaming Dongkrak Transaksi, TikTok Shop by Tokopedia Genjot Ekosistem Fesyen - Kompas.com",Kompas.com,https://money.kompas.com/read/2026/01/14/174508126/live-streaming-dongkrak-transaksi-tiktok-shop-by-tokopedia-genjot-ekosistem,2026-01-14 08:00:00,,Event,Positif
"Promo Akhir Tahun, Transaksi Tokopedia dan TikTok Shop Naik Lebih 50% - SINDOnews Ekbis",SINDOnews Ekbis,https://ekbis.sindonews.com/read/1661611/34/promo-akhir-tahun-transaksi-tokopedia-dan-tiktok-shop-naik-lebih-50-1767150766,2025-12-31 08:00:00,,Event,Positif
"Efek Promo Guncang 12.12, Aktivitas Belanja di Tokopedia dan TikTok Shop Melonjak - Bola.com",Bola.com,https://www.bola.com/news/read/6247198/efek-promo-guncang-1212-aktivitas-belanja-di-tokopedia-dan-tiktok-shop-melonjak,2025-12-30 08:00:00,,Event,Positif
Tokopedia - TikTok Shop dukung brand lokal mendunia melalui Harbolnas - ANTARA News,ANTARA News,https://www.antaranews.com/berita/5288308/tokopedia-tiktok-shop-dukung-brand-lokal-mendunia-melalui-harbolnas?page=all,2025-12-05 08:00:00,,Isu,Positif
"Heboh PHK Massal, Ternyata Begini Nasib Tokopedia Usai Dicaplok TikTok - CNBC Indonesia",CNBC Indonesia,https://www.cnbcindonesia.com/tech/20250825100513-37-660999/heboh-phk-massal-ternyata-begini-nasib-tokopedia-usai-dicaplok-tiktok,2025-08-25 07:00:00,,Bisnis,Negatif
"Warga RI Paling Banyak Belanja di Shopee, Kuasai 53,22% Pasar E-Commerce, TikTok Shop Meroket, Tokopedia dan Lazada Turun - Good News From Indonesia",Good News From Indonesia,https://www.goodnewsfromindonesia.id/short/warga-ri-paling-banyak-belanja-di-shopee-kuasai-53-22-pasar-e-commerce-tiktok-shop-meroket-tokopedia-dan-lazada-turun,2025-08-13 07:00:00,,Strategi,Netral
4 Hal yang Membuat Harga Barang di TikTok Shop Lebih Murah - harian.disway.id - HARIAN DISWAY,HARIAN DISWAY,https://harian.disway.id/read/895988/4-hal-yang-membuat-harga-barang-di-tiktok-shop-lebih-murah,2025-09-05 07:00:00,,Strategi,Positif
TikTok Shop by Tokopedia Bisa Jadi Ladang Cuan Ibu Rumah Tangga Jelang Ramadan 2026 - GenPI.co - GenPI.co,GenPI.co,https://www.genpi.co/ekonomi/274303/tiktok-shop-by-tokopedia-bisa-jadi-ladang-cuan-ibu-rumah-tangga-jelang-ramadan-2026,2026-02-04 08:00:00,,Strategi,Positif
"Tokopedia & TikTok Shop Seller Center, Integrasikan Pengelolaan Penjual dari Dua Platform - youngster.id",youngster.id,https://youngster.id/headline/tokopedia-tiktok-shop-seller-center-integrasikan-pengelolaan-penjual-dari-dua-platform/,2025-06-12 07:00:00,,Isu,Positif
TikTok Shop Lakukan PHK Massal Usai Merger dengan Tokopedia - - Channel9.id,Channel9.id,https://channel9.id/tiktok-shop-lakukan-phk-massal-usai-merger-dengan-tokopedia/,2025-06-02 07:00:00,,Bisnis,Negatif
Omzet e-Commerce TikTok Bisa Naik 15% Saat Comeback ke RI - Teknologi - Bloomberg Technoz,Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/23070/omzet-e-commerce-tiktok-bisa-naik-15-saat-comeback-ke-ri/2,2023-12-07 08:00:00,,Bisnis,Positif
"Masuk E-commerce, TikTok Shop Investasi ke GoTo Senilai Rp 23 Triliun - Marketeers",Marketeers,https://www.marketeers.com/masuk-e-commerce-tiktok-shop-investasi-ke-goto-senilai-rp-23-triliun/,2023-12-11 08:00:00,,Bisnis,Positif
GoTo Sudah Raup Rp 267 M dari Fee Layanan E-commerce TikTok-Tokopedia - kumparan.com - Kumparan.com,Kumparan.com,https://kumparan.com/kumparanbisnis/goto-sudah-raup-rp-267-m-dari-fee-layanan-e-commerce-tiktok-tokopedia-23EJiPXq8hT,2024-07-30 07:00:00,,Bisnis,Positif
"Sebelum Tutup di Indonesia, Pangsa Pasar TikTok Shop Diprediksi Melesat pada 2023 - Databoks",Databoks,https://databoks.katadata.co.id/teknologi-telekomunikasi/statistik/4abcca668fab154/sebelum-tutup-di-indonesia-pangsa-pasar-tiktok-shop-diprediksi-melesat-pada-2023,2023-10-04 07:00:00,,Isu,Netral
"5 Keluhan Munculnya TikTok Shop, dari Predatory Pricing hingga 'Bunuh' UMKM - Tempo.co",Tempo.co,https://www.tempo.co/ekonomi/5-keluhan-munculnya-tiktok-shop-dari-predatory-pricing-hingga-bunuh-umkm-139721,2023-09-25 07:00:00,,Regulasi,Negatif
"Ketimbang Menutup E-Commerce TikTok, Abdullah Puteh Minta Pemerintah Berantas Judi Online - Suara Merdeka Jakarta - Suara Merdeka Jakarta",Suara Merdeka Jakarta,https://jakarta.suaramerdeka.com/nasional/13410322034/ketimbang-menutup-e-commerce-tiktok-abdullah-puteh-minta-pemerintah-berantas-judi-online,2023-09-28 07:00:00,,Bisnis,Netral
"TikTok akan Injeksikan Investasi $1,5 Miliar di GoTo - Voice of America Indonesia",Voice of America Indonesia,https://www.voaindonesia.com/a/tiktok-akan-injeksikan-investasi-1-5-miliar-di-goto-/7392664.html,2023-12-11 08:00:00,,Regulasi,Positif
Hari Ini TikTok Shop Resmi Ditutup - TangerangNews.com,TangerangNews.com,https://www.tangerangnews.com/tekno/read/46692/Hari-Ini-TikTok-Shop-Resmi-Ditutup,2023-10-03 07:00:00,,Regulasi,Negatif
"Tutup, 18 Negara Larang TikTok Shop, Termasuk Indonesia – Suara Cirebon - Suara Cirebon",Suara Cirebon,https://suaracirebon.com/2023/10/07/tutup-18-negara-larang-tiktok-shop-termasuk-indonesia/,2023-10-07 07:00:00,,Bisnis,Negatif
Analis: TikTok Shop-Tokopedia Bisa Rusak Peta Pemain E-commerce - Teknologi - Bloomberg Technoz,Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/22960/analis-tiktok-shop-tokopedia-bisa-rusak-peta-pemain-e-commerce/2,2023-12-05 08:00:00,,Bisnis,Positif
"Andalkan RI, TikTok Incar Transaksi Rp300 T dari E-Commerce - Teknologi - Bloomberg Technoz",Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/8004/andalkan-ri-tiktok-incar-transaksi-rp300-t-dari-e-commerce/2,2023-09-01 08:12:37,,Regulasi,Negatif
"Pemerintah Larang Social Commerce, TikTok Indonesia: Berdampak ke 6 Juta Pedagang Lokal - Tempo.co",Tempo.co,https://www.tempo.co/ekonomi/pemerintah-larang-social-commerce-tiktok-indonesia-berdampak-ke-6-juta-pedagang-lokal-139328,2023-09-26 07:00:00,,Regulasi,Negatif
"TikTok Shop Buka Lagi di Indonesia Tanpa Izin E-Commerce, Mendag Bilang Begini - Liputan6.com",Liputan6.com,https://www.liputan6.com/bisnis/read/5479165/tiktok-shop-buka-lagi-di-indonesia-tanpa-izin-e-commerce-mendag-bilang-begini,2023-12-13 08:00:00,,Bisnis,Positif
Belanja di TikTok Shop AS Justru Meningkat di Tengah Ancaman Larangan - VOI.id,VOI.id,https://voi.id/teknologi/440944/belanja-di-tiktok-shop-as-justru-meningkat-di-tengah-ancaman-larangan,2024-12-09 08:00:00,,Regulasi,Netral
Mendag Zulkifli: TikTok Shop Uji Coba di Indonesia hingga April 2024 - Kompas.com,Kompas.com,https://tekno.kompas.com/read/2023/12/12/11323197/mendag-zulkifli-tiktok-shop-uji-coba-di-indonesia-hingga-april-2024?page=all,2023-12-12 08:00:00,,Regulasi,Netral
Teten: TikTok Shop Boleh Merger Asal tidak Lakukan Predatory Pricing - SWA.co.id,SWA.co.id,https://swa.co.id/read/434166/teten-tiktok-shop-boleh-merger-asal-tidak-lakukan-predatory-pricing,2023-11-29 08:00:00,,Bisnis,Netral
Untung-Rugi TikTok Shop Kolaborasi dengan Tokopedia Cs - Bisnis Tekno,Bisnis Tekno,https://teknologi.bisnis.com/read/20231117/266/1715306/untung-rugi-tiktok-shop-kolaborasi-dengan-tokopedia-cs,2023-11-17 08:00:00,,Regulasi,Positif
"Pakar UGM Setuju TikTok Shop Dilarang, Alasannya Pro UMKM Lokal - detikcom",detikcom,https://www.detik.com/jogja/bisnis/d-6956913/pakar-ugm-setuju-tiktok-shop-dilarang-alasannya-pro-umkm-lokal,2023-09-29 07:00:00,,Strategi,Positif
TikTok Shop Resmi Kembali Hadir di RI: Manfaat dan Dampak Kerja Sama E-commerce GoTo dan TikTok - Universitas Muhammadiyah Sumatera Utara,Universitas Muhammadiyah Sumatera Utara,https://umsu.ac.id/berita/tiktok-shop-resmi-kembali-hadir-di-ri-manfaat-dan-dampak-kerja-sama-e-commerce-goto-dan-tiktok/,2025-07-01 07:00:00,,Bisnis,Positif
TikTok Shop Resmi Meluncur di AS - Kompas.com,Kompas.com,https://money.kompas.com/read/2023/09/12/184434426/tiktok-shop-resmi-meluncur-di-as,2023-09-12 07:00:00,,Regulasi,Negatif
"Resmi Hengkang dari RI, Goodbye TikTok Shop.. - https://jambiekspres.disway.id/ - Jambi Ekspres",Jambi Ekspres,https://jambiekspres.disway.id/nasional/read/669064/resmi-hengkang-dari-ri-goodbye-tiktok-shop,2023-10-04 07:00:00,,Event,Positif
"Manfaatkan Momen Harbolnas, TikTok Shop Hadir Kembali - Radar Surabaya Bisnis",Radar Surabaya Bisnis,https://radarsurabayabisnis.jawapos.com/industri-perdagangan/2183471294/manfaatkan-momen-harbolnas-tiktok-shop-hadir-kembali,2023-12-12 08:00:00,,Regulasi,Negatif
"Pemerintah Larang Ada Transaksi Jual Beli di TikTok Shop, Ini Alasannya - Kompas.com",Kompas.com,https://tekno.kompas.com/read/2023/09/26/13150017/pemerintah-larang-ada-transaksi-jual-beli-di-tiktok-shop-ini-alasannya?page=all,2023-09-26 07:00:00,,Bisnis,Netral
"Tak Cuma GOTO, Menteri Teten: TikTok Shop Dekati CT Corp - Bisnis.com",Bisnis.com,https://ekonomi.bisnis.com/read/20231123/12/1717435/tak-cuma-goto-menteri-teten-tiktok-shop-dekati-ct-corp,2023-11-23 08:00:00,,Event,Positif
Beli Lokal 12.12 Jadi Momen Comeback TikTok Shop Bersama Tokopedia - Tempo.co,Tempo.co,https://www.tempo.co/foto/arsip/beli-lokal-12-12-jadi-momen-comeback-tiktok-shop-bersama-tokopedia--246624,2023-12-12 08:00:00,,Strategi,Positif
Alasan TikTok Shop Gandeng Tokopedia: Sama-Sama Menjunjung Tinggi Produk Lokal - VOI.id,VOI.id,https://voi.id/berita/338676/alasan-tiktok-shop-gandeng-tokopedia,2025-01-13 08:00:00,,Edukasi,Positif
Segera Hadir! Ini Syarat untuk Kerja Jadi Host Live e-Commerce TikTok - Bisnis Tekno,Bisnis Tekno,https://teknologi.bisnis.com/read/20231016/266/1704796/segera-hadir-ini-syarat-untuk-kerja-jadi-host-live-e-commerce-tiktok,2023-10-16 07:00:00,,Edukasi,Netral
